Route ID,On Routes Tab,Draw Area,Origin ID,City,State,Postal Code,PartId,Piece Price,Piece Weight,Container,StdPack,ContL,ContW,ContH,ContT,R / E, Qty Wk1 , Qty Wk2 , Qty Wk3 , Qty Wk4 , Qty Wk5 , Qty Wk6 , Qty Wk7 , Qty Wk8 , Qty Wk9 , Qty Wk10 , Qty Wk11 , Qty Wk12 , Qty Wk13 , Qty Wk14 , Qty Wk15 , Qty Wk16 , Qty Wk17 , Qty Wk18 , Qty Wk19 , Qty Wk20 ,WeightUtilizationW01,LinearCubeW01,WeightUtilizationW02,LinearCubeW02,WeightUtilizationW03,LinearCubeW03,WeightUtilizationW04,LinearCubeW04,WeightUtilizationW05,LinearCubeW05,WeightUtilizationW06,LinearCubeW06,WeightUtilizationW07,LinearCubeW07,WeightUtilizationW08,LinearCubeW08,WeightUtilizationW09,LinearCubeW09,WeightUtilizationW10,LinearCubeW10,WeightUtilizationW11,LinearCubeW11,WeightUtilizationW12,LinearCubeW12,WeightUtilizationW13,LinearCubeW13,WeightUtilizationW14,LinearCubeW14,WeightUtilizationW15,LinearCubeW15,WeightUtilizationW16,LinearCubeW16,WeightUtilizationW17,LinearCubeW17,WeightUtilizationW18,LinearCubeW18,WeightUtilizationW19,LinearCubeW19,WeightUtilizationW20,LinearCubeW20
MLC01A,MLC01A,Laredo,992785010AL00,MCALLEN,TX,78503,627ITC47MT231,#REF!,0.0882,0000CART,252,21.9,15.3,10.5,1,E, 91.00 , 91.00 ," 2,452.00 "," 1,993.00 "," 2,761.00 "," 2,432.00 "," 2,282.00 "," 2,357.00 "," 2,615.00 "," 2,443.00 "," 1,281.00 "," 2,727.00 "," 2,545.00 "," 2,498.00 "," 2,944.00 "," 1,953.00 "," 2,539.00 "," 2,740.00 "," 2,540.00 "," 2,790.00 ",0,0,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.01052928,0.01923077,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.01052928,0.01923077,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077
MLC01A,MLC01A,Laredo,992785010AL00,MCALLEN,TX,78503,628ITC47MT231,#REF!,0.0882,0000CART,252,21.9,15.3,10.5,1,E, 91.00 , 91.00 ," 2,452.00 "," 1,993.00 "," 2,761.00 "," 2,432.00 ",,,,,,,,,,,,,,,0,0,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.01052928,0.01923077,0.003509761,0.003968254,0.003509761,0.003968254,0.01052928,0.01923077,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077,0.01052928,0.01923077,0.01052928,0.01923077,0.003509761,0.003968254,0.01052928,0.01923077
MLC01A,MLC01A,Laredo,992785010AL00,MCALLEN,TX,78503,391ITC21MT233,#REF!,0.0882,0000CART,252,21.9,15.3,10.5,1,E, 126.00 , 126.00 ," 2,533.00 "," 2,409.00 "," 2,925.00 "," 2,822.00 "," 2,930.00 "," 3,009.00 "," 3,220.00 "," 3,477.00 "," 1,365.00 "," 2,899.00 "," 2,745.00 "," 2,685.00 "," 3,203.00 "," 2,222.00 "," 2,813.00 "," 3,220.00 "," 2,877.00 "," 3,066.00 ",0.003415312,0.004464286,0.005692186,0.007440476,0.005122968,0.006696429,0.006830623,0.008928572,0.006261404,0.008184524,0.006261404,0.008184524,0.007399842,0.009672619,0.006261404,0.008184524,0.007399842,0.009672619,0.007399842,0.009672619,0.002846093,0.003720238,0.006830623,0.008928572,0.006261404,0.008184524,0.006261404,0.008184524,0.005122968,0.006696429,0.007399842,0.009672619,0.006261404,0.008184524,0.007399842,0.009672619,0.006261404,0.008184524,0.006830623,0.008928572
MLC01A,MLC01A,Laredo,992785010AL00,MCALLEN,TX,78503,392ITC21MT233,#REF!,0.0882,0000CART,252,21.9,15.3,10.5,1,E, 126.00 , 126.00 ," 2,533.00 "," 2,409.00 "," 2,925.00 "," 2,822.00 "," 2,930.00 "," 3,009.00 "," 3,220.00 "," 3,477.00 "," 1,365.00 "," 2,899.00 "," 2,745.00 "," 2,685.00 "," 3,203.00 "," 2,222.00 "," 2,813.00 "," 3,220.00 "," 2,877.00 "," 3,066.00 ",0.003415312,0.004464286,0.005692186,0.007440476,0.005122968,0.006696429,0.006830623,0.008928572,0.006261404,0.008184524,0.006261404,0.008184524,0.007399842,0.009672619,0.006261404,0.008184524,0.007399842,0.009672619,0.007399842,0.009672619,0.002846093,0.003720238,0.006830623,0.008928572,0.006261404,0.008184524,0.006261404,0.008184524,0.005122968,0.006696429,0.007399842,0.009672619,0.006261404,0.008184524,0.007399842,0.009672619,0.006261404,0.008184524,0.006830623,0.008928572
MDC01A,MDC01A,Detroit,158483025AM00,AUBURN HILLS,MI,48326,642MP 94TR227,#REF!,0.1323,0000CART,90,22.4,19.3,7.9,1,E, 11.00 , 11.00 , 137.00 , 218.00 , 206.00 , 228.00 , 229.00 , 236.00 , 217.00 , 144.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.000674143,0.001851852,0.000337071,0.000925926,0.001011214,0.002777778,0.000674143,0.001851852,0.001011214,0.002777778,0.000674143,0.001851852,0.001011214,0.002777778,0.000337071,0.000925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDC01A,MDC01A,Detroit,158483025AM00,AUBURN HILLS,MI,48326,643MP 94TR227,#REF!,0.1323,0000CART,90,22.4,19.3,7.9,1,E, 11.00 , 11.00 , 137.00 , 218.00 , 206.00 , 228.00 , 229.00 , 236.00 , 217.00 , 144.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.000674143,0.001851852,0.000337071,0.000925926,0.001011214,0.002777778,0.000674143,0.001851852,0.001011214,0.002777778,0.000674143,0.001851852,0.001011214,0.002777778,0.000337071,0.000925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDC01A,MDC01A,Detroit,158483025AM00,AUBURN HILLS,MI,48326,750MP 63NT234,#REF!,0.657,0000CART,18,22.4,19.3,7.9,1,E, 11.00 , 11.00 , 137.00 , 218.00 , 206.00 , 228.00 , 229.00 , 236.00 , 217.00 , 144.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.002387667,0.005185185,0.002387667,0.005185185,0.006821904,0.015625,0.004093143,0.008888889,0.004093143,0.008888889,0.004434238,0.00962963,0.004093143,0.008888889,0.004434238,0.00962963,0.000682191,0.001481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,779VER45TA229,#REF!,0.0551,SC241508,75,24,15,7.5,3.6,R, -   , -   , 18.00 , 7.00 , 13.00 , 82.00 , 111.00 , 42.00 , 35.00 , 27.00 , 38.00 , 96.00 , 89.00 , 80.00 , 84.00 , 55.00 , 80.00 , 86.00 , 76.00 , 89.00 ,0,0,0,0,0,0,0,0,0,0,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0,0,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756,0.001263953,0.000609756
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,266VER18LK231,#REF!,0.1213,KC484525,132,48,45,25,135,R, 24.00 , 24.00 , 608.00 , 609.00 , 499.00 , 487.00 , 551.00 , 547.00 , 544.00 , 738.00 , 285.00 , 569.00 , 546.00 , 508.00 , 669.00 , 462.00 , 520.00 , 475.00 , 363.00 , 236.00 ,0.008313488,0.02884615,0.01385581,0.04807692,0.01108465,0.03846154,0.01385581,0.04807692,0.008313488,0.02884615,0.01108465,0.03846154,0.01385581,0.04807692,0.008313488,0.02884615,0.01385581,0.04807692,0.01385581,0.04807692,0.005542326,0.01923077,0.01385581,0.04807692,0.01108465,0.03846154,0.01108465,0.03846154,0.01108465,0.03846154,0.01108465,0.03846154,0.01108465,0.03846154,0.008313488,0.02884615,0.005542326,0.01923077,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,924RAP64EG231,#REF!,0.2249,SC241508,180,24,15,7.5,3.6,R, 325.00 , 325.00 ," 7,147.00 "," 6,318.00 "," 7,937.00 "," 7,849.00 "," 7,821.00 "," 7,862.00 "," 8,585.00 "," 7,985.00 "," 4,035.00 "," 8,692.00 "," 8,069.00 "," 8,075.00 "," 9,348.00 "," 6,129.00 "," 8,058.00 "," 8,749.00 "," 8,064.00 "," 8,722.00 ",0.01160698,0.005608974,0.03979535,0.03846154,0.02901744,0.02363782,0.03979535,0.03846154,0.03979535,0.03846154,0.03979535,0.03846154,0.03979535,0.03846154,0.03979535,0.03846154,0.03979535,0.03846154,0.03979535,0.03846154,0.01989767,0.01923077,0.04062442,0.03886218,0.03979535,0.03846154,0.03979535,0.03846154,0.03150465,0.02483974,0.04062442,0.03886218,0.03979535,0.03846154,0.04062442,0.03886218,0.03979535,0.03846154,0.04062442,0.03886218
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,342RAP79EG231,#REF!,0.2249,SC241508,180,24,15,7.5,3.6,R, 5.00 , 5.00 , 136.00 , 217.00 , 208.00 , 227.00 , 226.00 , 236.00 , 219.00 , 146.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.000912791,0.000400641,0.000912791,0.000400641,0,0,0.001825581,0.000801282,0.001825581,0.000801282,0.000912791,0.000400641,0.001825581,0.000801282,0.000912791,0.000400641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,195RAP49EG232,#REF!,0.5578,0000CART,50,24,15,7.5,1,E, -   , -   , 18.00 , 7.00 , 13.00 , 82.00 , 111.00 , 42.00 , 35.00 , 27.00 , 38.00 , 96.00 , 89.00 , 80.00 , 84.00 , 55.00 , 80.00 , 86.00 , 76.00 , 89.00 ,0,0,0,0,0.000763953,0.000609756,0,0,0,0,0.002291861,0.001829268,0.000763953,0.000609756,0.000763953,0.000609756,0.000763953,0.000609756,0.000763953,0.000609756,0.000763953,0.000609756,0.000763953,0.000609756,0.001527907,0.001219512,0.001527907,0.001219512,0.000763953,0.000609756,0.000763953,0.000609756,0.001527907,0.001219512,0.001527907,0.001219512,0.000763953,0.000609756,0.001527907,0.001219512
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,767RNE61RG232,#REF!,0.0346,SC481508,15,48,15,7.5,8.3,R, 12.00 , 12.00 , 137.00 , 218.00 , 206.00 , 228.00 , 231.00 , 235.00 , 216.00 , 144.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0.00352248,0.004878049,0.007925581,0.01097561,0.007044961,0.009756098,0.01497054,0.02166979,0.0132093,0.01923077,0.0132093,0.01923077,0.01408992,0.02045028,0.0132093,0.01923077,0.01408992,0.02045028,0.00088062,0.001219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,463BLE88OS232,#REF!,1.5873,SC481508,5,48,15,7.5,8.3,R, 28.00 , 28.00 , 608.00 , 603.00 , 497.00 , 485.00 , 553.00 , 546.00 , 545.00 , 742.00 , 279.00 , 573.00 , 540.00 , 510.00 , 676.00 , 454.00 , 522.00 , 473.00 , 362.00 , 234.00 ,0.01666046,0.06866792,0.04411938,0.182833,0.03455504,0.143152,0.03764031,0.1562852,0.0296186,0.1227017,0.03239535,0.1346154,0.03486357,0.1443715,0.03239535,0.1346154,0.03486357,0.1443715,0.0465876,0.1935272,0.01604341,0.0662289,0.03702326,0.1538462,0.0330124,0.1370544,0.02992713,0.1239212,0.0330124,0.1370544,0.03825736,0.1587242,0.03239535,0.1346154,0.02468217,0.1022514,0.02406512,0.09981238,0.000617054,0.002439024
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,607BLE13LK234,#REF!,0.1488,SC241508,50,24,15,7.5,3.6,R, 24.00 , 24.00 , 611.00 , 607.00 , 499.00 , 486.00 , 552.00 , 546.00 , 544.00 , 739.00 , 284.00 , 570.00 , 545.00 , 508.00 , 671.00 , 460.00 , 521.00 , 474.00 , 363.00 , 236.00 ,0.001531008,0.006097561,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.001531008,0.006097561,0.004593023,0.01923077,0.004593023,0.01923077,0.002755814,0.01097561,0.004593023,0.01923077,0.004593023,0.01923077,0.004593023,0.01923077,0.002755814,0.01097561,0.002143411,0.008536586,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,136RAP94BL840,#REF!,0.2022,SC241508,50,24,15,7.5,3.6,R, 46.00 , 46.00 ," 1,212.00 "," 1,208.00 ", 994.00 , 966.00 ," 1,110.00 "," 1,090.00 "," 1,092.00 "," 1,484.00 ", 556.00 ," 1,150.00 "," 1,080.00 "," 1,020.00 "," 1,352.00 ", 906.00 ," 1,044.00 ", 948.00 , 722.00 , 470.00 ,0.002899225,0.006707317,0.007906977,0.01923077,0.007906977,0.01923077,0.007906977,0.01923077,0.005007752,0.01158537,0.007906977,0.01923077,0.007906977,0.01923077,0.007906977,0.01923077,0.007906977,0.01923077,0.007906977,0.01923077,0.002899225,0.006707317,0.007906977,0.01923077,0.007906977,0.01923077,0.005007752,0.01158537,0.007906977,0.01923077,0.007906977,0.01923077,0.007906977,0.01923077,0.004217054,0.009756098,0.004217054,0.009756098,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,551OCK95SE840,#REF!,1.2401,KC484525,132,48,45,25,135,R, 306.00 , 306.00 ," 6,690.00 "," 5,935.00 "," 7,659.00 "," 7,672.00 "," 7,606.00 "," 7,594.00 "," 8,295.00 "," 7,419.00 "," 3,789.00 "," 8,190.00 ", -   , -   , -   , -   , -   , -   , -   , -   ,0.1319807,0.1826923,0.3681567,0.5096154,0.2986932,0.4134615,0.3889958,0.5384616,0.4028885,0.5576923,0.4028885,0.5576923,0.4028885,0.5576923,0.3959421,0.5480769,0.4376203,0.6057692,0.3889958,0.5384616,0.2014442,0.2788461,0.2083906,0.2884615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,456BLE09EG841,#REF!,1.2791,KC484525,180,48,45,25,135,R, 15.00 , 15.00 , 154.00 , 153.00 , 94.00 , 191.00 , 187.00 , 180.00 , 162.00 , 137.00 , 101.00 , 225.00 , 222.00 , 190.00 , 250.00 , 166.00 , 206.00 , 219.00 , 208.00 , 234.00 ,0,0,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0,0,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.01545293,0.01923077,0,0,0.01545293,0.01923077,0.007726465,0.009615385,0.007726465,0.009615385,0.007726465,0.009615385,0.01545293,0.01923077
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,457BLE09EG841,#REF!,0.9782,SC481508,15,48,15,7.5,8.3,R, -   , -   , 18.00 , 7.00 , 13.00 , 82.00 , 111.00 , 42.00 , 35.00 , 27.00 , 38.00 , 96.00 , 89.00 , 80.00 , 84.00 , 55.00 , 80.00 , 86.00 , 76.00 , 89.00 ,0.000566039,0.001219512,0.001132078,0.002439024,0.000566039,0.001219512,0,0,0.000566039,0.001219512,0.005094349,0.01097561,0.002830194,0.006097561,0.001132078,0.002439024,0.001698116,0.003658537,0.001132078,0.002439024,0.002264155,0.004878049,0.003396232,0.007317073,0.002830194,0.006097561,0.003396232,0.007317073,0.002264155,0.004878049,0.002830194,0.006097561,0.003396232,0.007317073,0.002830194,0.006097561,0.003396232,0.007317073,0.002830194,0.006097561
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,466BLE09EG841,#REF!,1.3007,KC484525,180,48,45,25,135,R, 12.00 , 12.00 , 137.00 , 218.00 , 206.00 , 228.00 , 231.00 , 235.00 , 216.00 , 144.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0.007816884,0.009615385,0,0,0.01563377,0.01923077,0.007816884,0.009615385,0.007816884,0.009615385,0.01563377,0.01923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,633VER80LK841,#REF!,0.2163,0000PCTN,264,48,45,25,25,E, 306.00 , 306.00 ," 6,693.00 "," 5,933.00 "," 7,659.00 "," 7,671.00 "," 7,607.00 "," 7,593.00 "," 8,295.00 "," 7,420.00 "," 3,788.00 "," 8,219.00 "," 7,612.00 "," 7,647.00 "," 8,763.00 "," 5,722.00 "," 7,618.00 "," 8,360.00 "," 7,777.00 "," 8,575.00 ",0.01909377,0.1923077,0.04964379,0.5,0.04200629,0.4230769,0.05346255,0.5384616,0.05537193,0.5576923,0.05537193,0.5576923,0.05537193,0.5576923,0.05346255,0.5384616,0.06110006,0.6153846,0.05346255,0.5384616,0.02673128,0.2692308,0.05919068,0.5961539,0.05537193,0.5576923,0.05537193,0.5576923,0.04582504,0.4615385,0.05919068,0.5961539,0.05537193,0.5576923,0.06110006,0.6153846,0.05537193,0.5576923,0.06300943,0.6346154
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,529RNE18RG842,#REF!,2.4154,SC481508,5,48,15,7.5,8.3,R, 29.00 , 29.00 , 609.00 , 607.00 , 492.00 , 486.00 , 554.00 , 546.00 , 544.00 , 746.00 , 277.00 , 573.00 , 540.00 , 508.00 , 680.00 , 455.00 , 517.00 , 474.00 , 363.00 , 231.00 ,0.01585116,0.0228893,0.04226977,0.06135084,0.03346357,0.04821764,0.03962791,0.05769231,0.02906046,0.04212008,0.03082171,0.0445591,0.03258295,0.04699812,0.02994109,0.04333959,0.03346357,0.04821764,0.04491163,0.06500938,0.01585116,0.0228893,0.03962791,0.05769231,0.03170232,0.04577861,0.02906046,0.04212008,0.03170232,0.04577861,0.03962791,0.05769231,0.02994109,0.04333959,0.0264186,0.03846154,0.0264186,0.03846154,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,289OCK19SE842,#REF!,1.1925,KC484525,132,48,45,25,135,R, 24.00 , 24.00 , 613.00 , 606.00 , 498.00 , 486.00 , 552.00 , 548.00 , 542.00 , 740.00 , 283.00 , 571.00 , 545.00 , 507.00 , 671.00 , 460.00 , 521.00 , 474.00 , 363.00 , 236.00 ,0.01360046,0.01923077,0.04080139,0.05769231,0.02720093,0.03846154,0.02720093,0.03846154,0.02720093,0.03846154,0.02720093,0.03846154,0.02720093,0.03846154,0.02720093,0.03846154,0.02720093,0.03846154,0.04080139,0.05769231,0.01360046,0.01923077,0.02720093,0.03846154,0.03400116,0.04807692,0.0204007,0.02884615,0.02720093,0.03846154,0.03400116,0.04807692,0.02720093,0.03846154,0.0204007,0.02884615,0.006800232,0.009615385,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,782RNE20RG842,#REF!,2.3259,KC484525,150,48,45,25,135,R, 274.00 , 274.00 ," 6,401.00 "," 5,564.00 "," 7,366.00 "," 7,253.00 "," 7,186.00 "," 7,179.00 "," 7,917.00 "," 7,131.00 "," 3,695.00 "," 7,990.00 "," 7,396.00 "," 7,456.00 "," 8,503.00 "," 5,563.00 "," 7,415.00 "," 8,142.00 "," 7,569.00 "," 8,346.00 ",0.2014884,0.1538462,0.566686,0.4326923,0.4533488,0.3461539,0.5792791,0.4423077,0.6170582,0.4711539,0.6044651,0.4615385,0.6044651,0.4615385,0.6044651,0.4615385,0.6674302,0.5096154,0.6044651,0.4615385,0.3148256,0.2403846,0.6674302,0.5096154,0.6170582,0.4711539,0.6296512,0.4807692,0.516314,0.3942308,0.6674302,0.5096154,0.6170582,0.4711539,0.6926163,0.5288461,0.6296512,0.4807692,0.7178023,0.5480769
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,783RNE20RG842,#REF!,2.9661,KC484525,150,48,45,25,135,R, 15.00 , 15.00 , 154.00 , 153.00 , 94.00 , 191.00 , 187.00 , 180.00 , 162.00 , 137.00 , 101.00 , 225.00 , 222.00 , 190.00 , 250.00 , 166.00 , 206.00 , 219.00 , 208.00 , 234.00 ,0.01259302,0.009615385,0.01259302,0.009615385,0.01259302,0.009615385,0.01259302,0.009615385,0,0,0.02518605,0.01923077,0.01259302,0.009615385,0.01259302,0.009615385,0.01259302,0.009615385,0.01259302,0.009615385,0.01259302,0.009615385,0.01259302,0.009615385,0.02518605,0.01923077,0.01259302,0.009615385,0.01259302,0.009615385,0.02518605,0.01923077,0.01259302,0.009615385,0.02518605,0.01923077,0.01259302,0.009615385,0.02518605,0.01923077
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,394BLE76OS842,#REF!,1.207,KC484525,160,48,45,25,135,R,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,396BLE76OS842,#REF!,2.2046,SC481508,5,48,15,7.5,8.3,R,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,729BLE19EG843,#REF!,1.6905,KC484525,180,48,45,25,135,R, 274.00 , 274.00 ," 6,401.00 "," 5,564.00 "," 7,366.00 "," 7,253.00 "," 7,186.00 "," 7,179.00 "," 7,917.00 "," 7,131.00 "," 3,695.00 "," 7,990.00 "," 7,396.00 "," 7,456.00 "," 8,503.00 "," 5,563.00 "," 7,415.00 "," 8,142.00 "," 7,569.00 "," 8,346.00 ",0.1430247,0.1346154,0.3779937,0.3557692,0.3064814,0.2884615,0.3984258,0.375,0.4188579,0.3942308,0.4086418,0.3846154,0.4086418,0.3846154,0.4086418,0.3846154,0.449506,0.4230769,0.4086418,0.3846154,0.2043209,0.1923077,0.4597221,0.4326923,0.4188579,0.3942308,0.4188579,0.3942308,0.3473456,0.3269231,0.449506,0.4230769,0.429074,0.4038461,0.4597221,0.4326923,0.429074,0.4038461,0.4903702,0.4615385
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,667BLE55OS843,#REF!,2.2046,SC481508,5,48,15,7.5,8.3,R, -   , -   , 18.00 , 7.00 , 13.00 , 84.00 , 109.00 , 43.00 , 34.00 , 27.00 , 40.00 , 94.00 , 89.00 , 80.00 , 84.00 , 56.00 , 79.00 , 87.00 , 75.00 , 89.00 ,0.001466721,0.003658537,0.002444535,0.006097561,0.001466721,0.003658537,0.000488907,0.001219512,0.002444535,0.006097561,0.01466721,0.04166667,0.007333605,0.02083333,0.003422349,0.008536586,0.003422349,0.008536586,0.003911256,0.009756098,0.007333605,0.02083333,0.007822512,0.02205284,0.008311419,0.02327236,0.008311419,0.02327236,0.007333605,0.02083333,0.007822512,0.02205284,0.008311419,0.02327236,0.008311419,0.02327236,0.007822512,0.02205284,0.008311419,0.02327236
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,216BLE74EG843,#REF!,2.4129,SC481508,5,48,15,7.5,8.3,R, 29.00 , 29.00 , 609.00 , 607.00 , 492.00 , 486.00 , 554.00 , 546.00 , 544.00 , 746.00 , 277.00 , 573.00 , 540.00 , 508.00 , 680.00 , 455.00 , 517.00 , 474.00 , 363.00 , 231.00 ,0.01919728,0.0228893,0.05119275,0.06135084,0.04052759,0.04821764,0.0479932,0.05769231,0.0341285,0.04090056,0.03732804,0.0445591,0.03946107,0.04699812,0.03626153,0.04333959,0.04052759,0.04821764,0.05439229,0.06500938,0.01919728,0.0228893,0.0479932,0.05769231,0.03839456,0.04577861,0.03519501,0.04212008,0.03839456,0.04577861,0.0479932,0.05769231,0.03626153,0.04333959,0.03199547,0.03846154,0.03199547,0.03846154,0.001066516,0.001219512
MWG25A,MWG25A,El Paso - EP,784799016AU00,EL PASO,TX,79936,334BLE83OS843,#REF!,1.207,KC484525,160,48,45,25,135,R, 302.00 , 302.00 ," 6,675.00 "," 5,931.00 "," 7,649.00 "," 7,588.00 "," 7,496.00 "," 7,551.00 "," 8,260.00 "," 7,388.00 "," 3,753.00 "," 8,123.00 "," 7,528.00 "," 7,564.00 "," 8,673.00 "," 5,672.00 "," 7,540.00 "," 8,276.00 "," 7,702.00 "," 8,489.00 ",0.1068298,0.2692308,0.3357507,0.8461539,0.2670744,0.6730769,0.3510121,0.8846154,0.3662735,0.9230769,0.3586428,0.9038461,0.3586428,0.9038461,0.3586428,0.9038461,0.3967963,1,0.3510121,0.8846154,0.175506,0.4423077,0.3891656,0.9807692,0.3586428,0.9038461,0.3662735,0.9230769,0.2975972,0.75,0.3815349,0.9615384,0.3662735,0.9230769,0.3967963,1,0.3662735,0.9230769,0.4120577,1.038462
MGC01A,MGC01A,Grand Rapids,856494018BO00,HUDSONVILLE,MI,49426,029EAK22SL231,#REF!,6.0516,0000PCTN,16,44,38.6,19.2,30,E, -   , -   , 262.00 , 176.00 , 153.00 , 139.00 , 165.00 , 141.00 , 152.00 , 201.00 , 81.00 , 170.00 , 185.00 , 159.00 , 211.00 , 155.00 , 150.00 , 180.00 , 151.00 , 91.00 ,0.03321623,0.171875,0.03925554,0.203125,0.03321623,0.171875,0.03019657,0.15625,0.03019657,0.15625,0.02717691,0.140625,0.02717691,0.140625,0.02717691,0.140625,0.03925554,0.203125,0.01509829,0.078125,0.03623589,0.1875,0.03019657,0.15625,0.03019657,0.15625,0.03321623,0.171875,0.03623589,0.1875,0.03019657,0.15625,0.03321623,0.171875,0.02717691,0.140625,0,0,0,0
